"id";"job_title";"job_salary";"job_requirement";"job_addr";"job_exp";"job_edu";"job_tags";"company_name";"company_employee_num";"company_type"
168;"Python开发工程师";"15K-25K";"岗位职责";"深圳 南山区 科技园";"5-10年";"本科";"python";"达普信";"100-499人";"计算机软件"
169;"python工程师（1-3年）";"5K-10K";"工作内容：";"深圳 南山区";"1-3年";"本科";"Python";"览众科技";"100-499人";"计算机软件"
170;"Python开发工程师-实习";"4K-8K";"岗位职责:";"深圳 南山区 科技园";"经验不限";"本科";"Linux";"百答科技";"20-99人";"互联网"
171;"Python开发工程师";"4K-8K";"岗位职责:";"深圳 南山区 科技园";"经验不限";"本科";"PHP";"百答科技";"20-99人";"互联网"
172;"后台开发高级工程师(Python方向)";"9K-16K";"任职要求：";"深圳 南山区 科技园";"1-3年";"本科";"Python";"趣虹科技";"20-99人";"移动互联网"
173;"Python";"20K-35K";"serverless 高级应用开发工程师";"深圳 南山区 科技园";"1年以内";"本科";"Python";"腾讯";"10000人以上";"互联网"
174;"Python开发工程师";"15K-30K";"职位描述：";"深圳 南山区 科技园";"1-3年";"本科";"Golang";"Shopee";"1000-9999人";"电子商务"
175;"Python";"10K-15K";"python实际开发经验";"深圳";"1-3年";"本科";"Python";"软通动力信息技术集团";"10000人以上";"计算机软件"
176;"python后台开发";"20K-40K";"工作职责：";"深圳 南山区";"经验不限";"本科";"MYSQL";"凌扬盛达";"20-99人";"数据服务"
177;"python开发工程师";"15K-25K";"岗位职责：";"深圳 南山区";"3-5年";"本科";"数据库";"智国互联";"20-99人";"互联网"
178;"Python开发";"15K-30K";"职位描述";"深圳 南山区 科技园";"3-5年";"本科";"Twisted";"藤讯科技";"100-499人";"移动互联网"
179;"Python";"15K-25K";"岗位职责：";"深圳 南山区 科技园";"5-10年";"本科";"后端开发";"Webot";"20-99人";"企业服务"
180;"python爬虫";"10K-20K";"熟悉掌握python语言，熟悉Docker和ETL，熟悉能独立完成项目。";"深圳 南山区 科技园";"经验不限";"本科";"python爬虫";"汇金智融";"100-499人";"互联网"
181;"Python";"15K-30K";"Python机器学习讲师";"深圳";"1年以内";"本科";"数据库";"百战程序员";"20-99人";"计算机软件"
182;"后台开发（4人）java/python";"8K-15K";"后台开发（4人）最少要16年之前毕业的";"深圳 南山区 科技园";"1-3年";"本科";"Java";"汇金智融";"100-499人";"互联网"
183;"python高级开发工程师";"18K-30K";"岗位职责：";"深圳 福田区 车公庙";"5-10年";"本科";"Python";"智国互联";"20-99人";"互联网"
184;"资深后台开发工程师Python/Golang";"20K-40K";"1、设计和开发支撑今日头条公司运行的核心系统，包括企业协同办公工具、智能便捷高效的服务系统、合同管理系统、审批流等等；";"深圳 南山区 后海";"3-5年";"本科";"Python";"今日头条";"10000人以上";"移动互联网"
185;"python开发高级工程师";"15K-30K";"工作职责：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"巅峰电竞";"20-99人";"游戏"
186;"Python开发工程师（高级）";"30K-50K";"职位描述：";"深圳 南山区 科技园";"3-5年";"本科";"Golang";"Shopee";"1000-9999人";"电子商务"
187;"python 软件工程师";"6K-10K";"Web开发人员需要具备丰富的Web前端或后端知识， 时刻具备紧迫感，需要快速交付高质量的代码，不断创造新的Web产品和优化现有的产品和服务。";"深圳 福田区 华强北";"经验不限";"本科";"Python";"超体大数据(深圳)";"0-20人";"数据服务"
188;"Python";"8K-10K";"岗位职责";"深圳 龙华区 滢水山庄";"经验不限";"大专";"后端开发";"本识";"0-20人";"分类信息"
189;"Python开发";"20K-30K";"深圳港交所的新需求：";"深圳 南山区 科技园";"5-10年";"本科";"Python";"亿达信息";"1000-9999人";"计算机软件"
190;"Python";"10K-20K";"Python全栈工程师";"深圳 龙华区 观澜";"3-5年";"大专";"Python";"尚亿源";"20-99人";"智能硬件"
191;"python开发";"6K-10K";"岗位描述：";"深圳 罗湖区 东湖";"1-3年";"大专";"HTML/CSS";"掌世界";"100-499人";"游戏"
192;"python开发工程师";"15K-30K";"工作职责：1、推进微服务治理，实现服务容器化；";"深圳 南山区 深圳湾";"3-5年";"本科";"Python";"数位科技";"100-499人";"互联网"
193;"Python";"15K-30K";"华为2012实验室招聘技术人员和技术专家，技术面向云、AI、大数据等前沿领域，无论你是初级开发，高级开发还是架构师这里均有你的位置。待遇灵活可谈。有意愿的请联系我（邮箱：*****），需要12月底前能入职！";"深圳";"5-10年";"本科";"Java";"华为技术有限公司";"10000人以上";"计算机软件"
194;"Python";"9K-18K";"1.会python web端开发";"深圳 龙岗区";"3-5年";"本科";"Python";"软通动力";"10000人以上";"计算机软件"
195;"python";"10K-15K";". 精通python语言，至少精通 Django、Tornado 等框架中的一种";"深圳 福田区 石厦";"3-5年";"不限";"Python";"鹏开信息";"100-499人";"计算机软件"
196;"Python工程师";"15K-30K";"1.2年及以上工作经验，其中一年算法项目工作经验；2.熟悉Python脚本编程；；";"深圳";"1-3年";"大专";"数据挖据";"SIE";"1000-9999人";"计算机软件"
197;"Python";"15K-30K";"工作内容：";"深圳 南山区";"3-5年";"本科";"Python";"糗事百科";"20-99人";"音乐/视频/阅读"
198;"Python/shell脚本开发";"9K-15K";"1.熟练掌握Linux基本命令和常用操作";"深圳 龙岗区 坂田";"1-3年";"本科";"Linux";"中软国际";"1000-9999人";"计算机软件"
199;"python资深开发";"15K-25K";"1，有3个以上的爬虫案例，能现场展示；";"深圳 宝安区 龙华";"3-5年";"大专";"网络爬虫";"永顺智";"20-99人";"智能硬件"
200;"python 实习生";"2K-4K";"python实习生";"深圳 宝安区 西乡";"应届生";"本科";"Python";"众米";"0-20人";"互联网"
201;"Python交易开发工程师";"14K-20K";"技能Skill:";"深圳 南山区 科技园";"3-5年";"本科";"Python";"Gateway Technology";"100-499人";"互联网金融"
202;"Python高级开发工程师";"20K-35K";"职位描述";"深圳 南山区 科技园";"3-5年";"本科";"Python";"藤讯科技";"100-499人";"移动互联网"
203;"Python爬虫实习生";"3K-6K";"工作职责：";"深圳 南山区 科技园";"应届生";"本科";"python爬虫";"比特穿越";"0-20人";"数据服务"
204;"Python";"10K-20K";"岗位职责：";"深圳 南山区 深圳湾";"3-5年";"本科";"数据库";"国信泰九";"500-999人";"互联网金融"
205;"Python讲师";"15K-25K";"一：岗位职责：";"深圳 南山区 西丽";"1-3年";"大专";"django";"千锋教育";"1000-9999人";"互联网"
206;"Python";"10K-20K";"负责数据爬取。分析整理。会word文档数据导入数据库";"深圳 龙岗区 坂田";"1年以内";"本科";"python爬虫";"深圳德鹏教育";"20-99人";"在线教育"
207;"Python金融分析周末班兼职讲师";"15K-30K";"岗位职责：";"深圳 南山区 大冲";"3-5年";"本科";"Python";"泽林信息";"100-499人";"在线教育"
208;"Python";"10K-20K";"985,211学校，理工科专业，数学或计算机专业优先，对算法，AI了解";"深圳 福田区 华强北";"应届生";"本科";"后端开发";"深圳坐标软件";"500-999人";"医疗健康"
209;"高级Python工程师/面向对象";"15K-30K";"工作内容：";"深圳 南山区 科技园";"1年以内";"本科";"Python";"AKULAKU";"100-499人";"互联网金融"
210;"python开发工程师";"9K-13K";"1、两年以上python web项目开发经验；";"深圳";"1-3年";"大专";"Python";"深圳雁联";"1000-9999人";"互联网"
211;"Python";"15K-20K";"Django，bootstrap 后台开发";"深圳 南山区";"1年以内";"本科";"Python";"荔枝微课";"20-99人";"互联网"
212;"Python";"9K-15K";"数据爬取。数据分析。数据挖掘";"深圳 龙岗区 坂田";"1-3年";"本科";"数据挖掘";"深圳德鹏教育";"20-99人";"在线教育"
213;"Python";"10K-20K";"【岗位职责】";"深圳 南山区 华侨城";"经验不限";"本科";"Python";"小赢理财";"500-999人";"互联网"
214;"Python";"10K-20K";"负责题库数据的爬取清洗。入库。自动校对。本地word文档解释存入数据库。";"深圳 龙岗区 坂田";"1-3年";"本科";"python爬虫";"深圳德鹏教育";"20-99人";"在线教育"
215;"python后台研发";"8K-15K";"岗位职责：";"深圳 龙华区 龙华";"1-3年";"本科";"Python";"我的财务科技";"20-99人";"计算机软件"
216;"python开发工程师";"15K-30K";"1、本科或以上学历";"深圳 南山区 科技园";"3-5年";"本科";"Python";"Bello";"20-99人";"数据服务"
217;"Python工程师";"13K-18K";"1．  精通Python标准 GUI库(TkInter)开发UI";"深圳 南山区 科技园";"3-5年";"不限";"Python";"东恒尚科";"100-499人";"计算机软件"
218;"python开发工程师";"20K-30K";"岗位职责：";"深圳 福田区 竹子林";"5-10年";"本科";"java爬虫";"中合银担保";"100-499人";"互联网金融"
219;"高级Python工程师";"15K-30K";"计算机相关专业本科及以上学历，3年以上后台开发经验；";"深圳 南山区 科技园";"3-5年";"本科";"Python";"酸桃数据";"20-99人";"企业服务"
220;"python后端";"13K-15K";"职位描述：";"深圳 盐田区 沙头角";"3-5年";"本科";"Python";"清影医疗";"20-99人";"数据服务"
221;"Python开发工程师";"15K-25K";"python工程师";"深圳 宝安区";"3-5年";"大专";"Python";"SIE";"1000-9999人";"计算机软件"
222;"Python";"10K-16K";"负责公司题库数据爬取。筛选，优化。";"深圳 龙岗区 坂田";"1-3年";"本科";"PHP";"深圳德鹏教育";"20-99人";"在线教育"
223;"Python项目经理";"30K-50K";"岗位职责：";"深圳 福田区 竹子林";"5-10年";"本科";"Python";"中合银担保";"100-499人";"互联网金融"
224;"服务器工程师(go/python)";"12K-22K";"主要职责：";"深圳 南山区 南油";"1-3年";"本科";"Python";"以太科技";"0-20人";"移动互联网"
225;"Python后台开发";"15K-30K";"职位诱惑：";"深圳 南山区 科技园";"1-3年";"本科";"Python";"AKULAKU";"100-499人";"互联网金融"
226;"python开发工程师";"9K-14K";"岗位职责：负责金融系统设计、开发等工作。";"深圳 南山区 科技园";"3-5年";"本科";"Python";"亿达信息";"1000-9999人";"计算机软件"
227;"Python后台开发/数据平台/服务器";"13K-26K";"岗位职责:";"深圳 南山区 科技园";"1-3年";"本科";"Hadoop";"AKULAKU";"100-499人";"互联网金融"
228;"Python开发工程师";"10K-16K";"岗位职责";"深圳 南山区 西丽";"1-3年";"本科";"Python";"杉岩数据";"20-99人";"计算机软件"
229;"高级Python开发工程师";"16K-23K";"岗位职责";"深圳 南山区 西丽";"3-5年";"本科";"Python";"杉岩数据";"20-99人";"计算机软件"
230;"Python开发";"10K-20K";"岗位职责：";"深圳 龙岗区 万科城";"3-5年";"大专";"Hadoop";"infosys";"1000-9999人";"计算机软件"
231;"PYTHON爬虫工程师";"8K-16K";"岗位职责：";"深圳 福田区 沙头";"1-3年";"本科";"MySQL";"蚁穴";"20-99人";"互联网"
232;"python开发";"10K-12K";"岗位职责";"深圳 南山区 前海";"3-5年";"大专";"Python";"亿达信息";"1000-9999人";"计算机软件"
233;"Python开发工程师-实习";"4K-8K";"岗位职责:";"深圳 南山区 科技园";"经验不限";"本科";"Linux";"百答科技";"20-99人";"互联网"
234;"python开发";"10K-15K";"要求：";"深圳 福田区 购物公园";"1-3年";"本科";"Python";"南京融翼";"500-999人";"计算机软件"
235;"python开发工程师";"10K-20K";"职位诱惑：";"深圳 宝安区";"1-3年";"大专";"Python";"深圳市对酒当歌";"100-499人";"互联网"
236;"Python开发工程师";"6K-12K";"岗位职责：";"深圳 南山区";"经验不限";"大专";"ERP";"知链科技";"0-20人";"计算机软件"
237;"Python";"10K-15K";"python django服务端开发";"深圳";"经验不限";"本科";"后端开发";"易建科技";"1000-9999人";"互联网"
238;"Python工程师";"15K-25K";"岗位要求：";"深圳 福田区 上步";"1-3年";"大专";"数据分析";"找靓机";"100-499人";"电子商务"
239;"PYTHON开发工程师";"9K-16K";"岗位职责：";"深圳 南山区 科技园";"1-3年";"本科";"Python";"正易龙公司";"100-499人";"游戏"
240;"python开发工程师";"10K-20K";"岗位职责：";"深圳 南山区 科技园";"1-3年";"本科";"Linux";"Webot";"20-99人";"企业服务"
241;"Python后端开发工程师";"9K-14K";"我们是国内首家专业从事智能服饰研发销售的高科技企业，旗下WESMART智能服装品牌，开启智能服装行业先河并在成立之初一个月的时间就突破千万销售大关。";"深圳 南山区 西丽";"3-5年";"本科";"后端开发";"智裳科技";"0-20人";"智能硬件"
242;"Python";"10K-20K";"1，学历不做要求；";"深圳 福田区 华强北";"3-5年";"不限";"Python";"前海泰坦科技";"20-99人";"移动互联网"
243;"web/python全栈工程师";"15K-30K";"工作职责：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"乐易";"100-499人";"游戏"
244;"Python运维开发";"15K-30K";"岗位职责：";"深圳 南山区 深圳湾";"1年以内";"本科";"Python";"OPPO";"10000人以上";"互联网"
245;"Python";"15K-30K";"乐易网络是一家数据驱动的手游公司，诚邀您作为后台工程师加入我们的市场推广团队，设计并开发有效的工具来支持推广活动中的决策。您将成为我们业务发展过程中的主要驱动力。";"深圳 南山区 科技园";"3-5年";"本科";"Python";"乐易";"100-499人";"游戏"
246;"Python高级DevOps工程师";"15K-30K";"工作职责：";"深圳 南山区 大冲";"5-10年";"本科";"Python";"泽林信息";"100-499人";"在线教育"
247;"python服务端主程（游戏）";"15K-25K";"岗位职责：";"深圳 南山区 科技园";"3-5年";"本科";"Python";"正易龙公司";"100-499人";"游戏"
248;"Python开发工程师";"6K-9K";"【职位描述】";"深圳 福田区 益田村";"1-3年";"本科";"Python";"赞同科技";"1000-9999人";"计算机软件"
249;"高级Python开发工程师";"20K-30K";"一、岗位职责：";"深圳 南山区 科技园";"5-10年";"本科";"Python";"微思敦营销";"100-499人";"互联网"
250;"Python开发工程师";"18K-25K";"职位描述";"深圳 罗湖区 笋岗";"3-5年";"大专";"数据挖掘";"众禄金融";"100-499人";"互联网金融"
251;"Python工程师（人工智能方向）";"8K-16K";"研发机器学习算法以及相关系统用于解决实际问题";"深圳 南山区 科技园";"经验不限";"本科";"Python";"ai4health";"0-20人";"医疗健康"
252;"数据平台开发高级工程师（python）";"18K-36K";"岗位要求：";"深圳";"3-5年";"本科";"数据库";"腾讯";"10000人以上";"互联网"
253;"Python开发工程师";"10K-15K";"一、岗位职责：";"深圳 南山区 科技园";"1-3年";"本科";"脚本开发";"微思敦营销";"100-499人";"互联网"
254;"软件开发工程师（Python爬虫方向）";"8K-16K";"工作职责：";"深圳 南山区 科技园";"1-3年";"本科";"python爬虫";"么么嗖";"20-99人";"电子商务"
255;"Python";"7K-14K";"岗位职责:";"深圳";"1-3年";"大专";"数据库";"惠群商业数据";"20-99人";"电子商务"
256;"Python 算法工程师";"15K-30K";"职位诱惑：";"深圳 福田区 石厦";"1-3年";"本科";"Python";"XtalPi";"20-99人";"互联网"
257;"高级Python开发工程师";"15K-25K";"职位诱惑：";"深圳 福田区 石厦";"3-5年";"本科";"Python";"XtalPi";"20-99人";"互联网"
